date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:00	29257/29257	---M--	200	added ('OK')	image/png	etag:%2265cbfc2b-7249%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/banners/c_ban6.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/banners/c_ban6.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:00	62067/62067	U-----	200	untouched ('')	application/javascript	etag:W/%2265cbfc26-f273%22	https://ui-themez.smartinnovates.net/items/swoo_html/common/assets/js/lib/jquery.fancybox.js	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/common/assets/js/lib/jquery.fancybox.js	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_lighting/index.html)
18:21:00	13355/13355	---M--	200	added ('OK')	image/png	etag:%2265cbfc34-342b%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod23.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod23.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:00	8945/8945	---M--	200	added ('OK')	image/png	etag:%2265cbfc34-22f1%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod24.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod24.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:00	13858/13858	---M--	200	added ('OK')	image/png	etag:%2265cbfc34-3622%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod25.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod25.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:01	14539/14539	---M--	200	added ('OK')	image/png	etag:%2265cbfc35-38cb%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod26.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/products/prod26.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:01	18523/18523	U-----	200	untouched ('')	application/javascript	etag:W/%2265cbfc27-485b%22	https://ui-themez.smartinnovates.net/items/swoo_html/common/assets/js/lib/lity.js	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/common/assets/js/lib/lity.js	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_lighting/index.html)
18:21:01	19155/19155	---M--	200	added ('OK')	image/png	etag:%2265cbfc2b-4ad3%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/banners/c_ban7.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/banners/c_ban7.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:01	21145/21145	---M--	200	added ('OK')	image/png	etag:%2265cbfc2b-5299%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/banners/c_ban8.png	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/banners/c_ban8.png	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:01	29736/29736	---M--	200	added ('OK')	image/jpeg	etag:%2265cbfbe8-7428%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/blog1.jpg	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/blog1.jpg	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
18:21:02	17098/17098	---M--	200	added ('OK')	image/jpeg	etag:%2265cbfbe9-42ca%22	https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/blog2.jpg	C:/Users/Sayed.Azzab/Documents/swoo%20templ/swoo/ui-themez.smartinnovates.net/items/swoo_html/home_baby/assets/img/blog2.jpg	(from https://ui-themez.smartinnovates.net/items/swoo_html/home_baby/index.html)
